EVT_7102_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7103_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7103_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to foster socially-minded ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7103_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7103_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7103_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7103_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7104_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7104_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7104_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7104_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7104_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7104_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7105_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7105_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological obectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7105_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7105_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7105_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7105_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7106_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7106_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally oppose Social Democracy.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7106_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7106_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7106_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7106_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7107_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7107_DESC;Our information campaign has been noted by several political parties in $COUNTRY$, and that has led to our ideological cousins to request a piece of the action.\n\nWe could refocus our campaigns to include our closest allies: the Socialists, in exchange of some minor ideological concessions. We could aim for a broader coalition that involves the Communist as well, or to foster our entire wing, including the Greens, in a broad coalition.\n\nAlternatively, we could focus on our own ideological lines, at the risk of increasing political dissent in $COUNTRY$. While less effective overall, many in $CAPITAL$ would see this as needlessly strengthening our future political opponents.;;;;;;;;;;;;;x;;;;
EVT_7107_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7107_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7107_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7107_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7108_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7108_DESC;For better or worse, the Social Democrat information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7108_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7109_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7109_DESC;Despite our best efforts, the Social Democrat information campaign in $COUNTRY$ has not only failed, but it has managed to alienate a significant portion of our population from our ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7109_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7110_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7110_DESC;The recent Socialist information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked increase in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these gains may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7110_OPTA;The Internationale will be the human race!;;;;;;;;;;;;;x;;;;
EVT_7111_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7111_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to expand our political reach within our population is to segment our campaigns by economic strata and focus on one of them: either the bourgeoisie, middle-class, or the proletariat.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7111_OPTA;Target the Bourgeoisie.;;;;;;;;;;;;;x;;;;
EVT_7111_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7111_OPTC;Target the Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7111_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7112_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7112_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly increasing ideological compliance within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7112_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7112_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7112_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7112_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7113_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7113_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to foster Socialist ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7113_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7113_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7113_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7113_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7114_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7114_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7114_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7114_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7114_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7114_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7115_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7115_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological obectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7115_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7115_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7115_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7115_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7116_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7116_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally oppose socialism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7116_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7116_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7116_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7116_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7117_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7117_DESC;Our information campaign has been noted by several political parties in $COUNTRY$, and that has led to our ideological cousins to request a piece of the action.\n\nWe could refocus our campaigns to include our closest allies: the Social Democrats, in exchange of some minor ideological concessions. We could aim for a broader coalition that involves the Communist as well, or to foster our entire wing, including the Greens, in a broad coalition.\n\nAlternatively, we could focus on our own ideological lines, at the risk of increasing political dissent in $COUNTRY$. While less effective overall, many in $CAPITAL$ would see this as needlessly strengthening our future political opponents.;;;;;;;;;;;;;x;;;;
EVT_7117_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7117_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7117_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7117_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7118_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7118_DESC;For better or worse, the Socialist information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7118_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7119_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7119_DESC;Despite our best efforts, the Socialist information campaign in $COUNTRY$ has not only failed, but it has managed to alienate a significant portion of our population from our ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7119_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7120_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7120_DESC;The recent Communist information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked increase in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these gains may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7120_OPTA;Workers of $COUNTRY$, rejoice!;;;;;;;;;;;;;x;;;;
EVT_7121_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7121_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to expand our political reach within our population is to segment our campaigns by economic sectors and focus on one of them: either the vanguard proletariat, middle proletariat, or common proletariat.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7121_OPTA;Target the Vanguard Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7121_OPTB;Target the Middle Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7121_OPTC;Target the Common Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7121_OPTD;Are we not striving to become a classless society? No preference!;;;;;;;;;;;;;x;;;;
EVT_7122_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7122_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly increasing ideological compliance within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7122_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7122_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7122_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7122_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7123_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7123_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to foster Marxist ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7123_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7123_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7123_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7123_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7124_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7124_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7124_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7124_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7124_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7124_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7125_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7125_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological obectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7125_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7125_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7125_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7125_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7126_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7126_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally oppose Communism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7126_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7126_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7126_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7126_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7127_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7127_DESC;Our information campaign has been noted by several political parties in $COUNTRY$, and that has led to our ideological cousins to request a piece of the action.\n\nWe could refocus our campaigns to include our closest allies: the Socialists, in exchange of some minor ideological concessions. We could aim for a broader coalition that involves the Social Demmocrats as well, or to foster our entire wing, including the Greens, in a broad coalition.\n\nAlternatively, we could focus on our own ideological lines, at the risk of increasing political dissent in $COUNTRY$. While less effective overall, many in $CAPITAL$ would see this as needlessly strengthening our future political opponents.;;;;;;;;;;;;;x;;;;
EVT_7127_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7127_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7127_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7127_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7128_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7128_DESC;For better or worse, the Marxist information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7128_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7129_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7129_DESC;Despite our best efforts, the Marxist information campaign in $COUNTRY$ has not only failed, but it has managed to alienate a significant portion of our population from our ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7129_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7130_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7130_DESC;The recent Liberal information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked increase in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these gains may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7130_OPTA;The Citizens of $COUNTRY$ are proud of their freedoms.;;;;;;;;;;;;;x;;;;
EVT_7131_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7131_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to expand our political reach within our population is to segment our campaigns by economic strata and focus on one of them: either upper-class, middle-class, or lower-class.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7131_OPTA;Target the Upper Class.;;;;;;;;;;;;;x;;;;
EVT_7131_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7131_OPTC;Target the Lower Class.;;;;;;;;;;;;;x;;;;
EVT_7131_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7132_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7132_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly increasing ideological compliance within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7132_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7132_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7132_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7132_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7133_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7133_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to foster Liberal ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7133_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7133_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7133_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7133_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7134_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
