EVT_7205_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7205_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7205_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7205_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7205_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7206_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7206_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support Social Democracy.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7206_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7206_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7206_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7206_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7207_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7207_DESC;The surge in Social Democratic ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Social Democrats themselves.\n\nWe could target their closest allies: the Socialists, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Communists as well, or even target the entire wing, including the Greens.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7207_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7207_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7207_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7207_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7208_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7208_DESC;For better or worse, the anti-Social Democrat information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7208_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7209_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7209_DESC;Despite our best efforts, the anti-Social Democrat information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7209_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7210_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7210_DESC;The recent Anti-Socialist information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7210_OPTA;Good riddance!;;;;;;;;;;;;;x;;;;
EVT_7211_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7211_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic strata and focus on one of them: either the bourgeoisie, middle-class, or the proletariat.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7211_OPTA;Target the Bourgeoisie.;;;;;;;;;;;;;x;;;;
EVT_7211_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7211_OPTC;Target the Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7211_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7212_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7212_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7212_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7212_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7212_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7212_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7213_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7213_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease Socialist ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7213_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7213_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7213_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7213_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7214_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7214_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7214_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7214_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7214_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7214_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7215_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7215_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7215_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7215_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7215_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7215_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7216_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7216_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support socialism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7216_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7216_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7216_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7216_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7217_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7217_DESC;The surge in Socialist ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Socialists themselves.\n\nWe could target their closest allies: the Social Democrats, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Communists as well, or even target the entire wing, including the Greens.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7217_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7217_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7217_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7217_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7218_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7218_DESC;For better or worse, the anti-Socialist information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7218_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7219_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7219_DESC;Despite our best efforts, the anti-Socialist information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7219_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7220_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7220_DESC;The recent Anti-Communist information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7220_OPTA;Good riddance!;;;;;;;;;;;;;x;;;;
EVT_7221_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7221_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic sectors and focus on one of them: either the vanguard proletariat, middle proletariat, or common proletariat.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7221_OPTA;Target the Vanguard Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7221_OPTB;Target the Middle Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7221_OPTC;Target the Common Proletariat.;;;;;;;;;;;;;x;;;;
EVT_7221_OPTD;Are we not striving to become a classless society? No preference!;;;;;;;;;;;;;x;;;;
EVT_7222_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7222_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7222_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7222_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7222_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7222_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7223_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7223_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease Marxist ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7223_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7223_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7223_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7223_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7224_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7224_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7224_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7224_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7224_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7224_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7225_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7225_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7225_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7225_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7225_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7225_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7226_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7226_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support Communism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7226_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7226_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7226_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7226_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7227_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7227_DESC;The surge in Marxist ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Communists.\n\nWe could target their closest allies: the Socialists, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Social Democrats as well, or even target the entire wing, including the Greens.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7227_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7227_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7227_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7227_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7228_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7228_DESC;For better or worse, the anti-Marxist information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7228_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7229_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7229_DESC;Despite our best efforts, the anti-Marxist information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7229_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7230_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7230_DESC;The recent Anti-Liberal information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7230_OPTA;Good riddance!;;;;;;;;;;;;;x;;;;
EVT_7231_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7231_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic strata and focus on one of them: either upper-class, middle-class, or lower-class.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7231_OPTA;Target the Upper Class.;;;;;;;;;;;;;x;;;;
EVT_7231_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7231_OPTC;Target the Lower Class.;;;;;;;;;;;;;x;;;;
EVT_7231_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7232_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7232_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7232_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7232_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7232_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7232_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7233_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7233_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease Liberal ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7233_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7233_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7233_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7233_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7234_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
